P31785,-0.95173794,-1.23843658,0.463446617,0.471024662,0.146258503,-0.726255655,0.063811466,0.505721033,-0.829437673,0.030588392,0.204614297,-0.216582924,-0.056413181,0.31513384,-0.269944727,-0.408069581,-0.966777384,0.307446867,-0.676534235,-0.905665934,1.21878922,0.133083954,0.903255224,-0.779187024,0.457085073,1.335157275,0.031278282,-0.482983798,-1.391135573,0.26311779,0.726779819,1.267076015,-0.002251178,0.355925828,-0.285446346,0.735205173,-0.241739586,0.14437829,-0.25469926,-1.267444134,-0.533989131,0.771824121,-1.328600883,1.227998376,-0.488099366,-0.000527724,0.316243589,0.744536638,-0.766611338,0.435507357,0.610883653,0.213857546,0.473474771,1.309161425,-1.625210404,0.442365289,0.715896249,-0.534447014,-0.489999831,-0.161294937,0.466577649,-0.462016314,-0.963030875,-0.279053152
DB00005,0.093213685,0.184326291,0.103021786,-0.403872728,-0.561075449,0.193756908,0.151897386,0.850125551,-0.060110483,1.112786531,-0.304231465,0.649900079,0.997481942,0.510169566,0.130135357,0.046720538,0.830976844,-0.835426986,0.529782116,0.313258439,0.762563109,0.461321086,0.016461432,0.17176646,0.238769278,-0.136267424,0.100101836,-0.767835975,-0.79158771,-0.96572715,0.854609966,0.96751374,-0.086563654,-0.022897549,-0.365873843,0.155926481,1.260476589,0.810607076,-0.387778789,0.086391099,-0.838452876,0.361539096,0.839098752,0.488031834,-0.427573323,-0.219905823,-1.095859289,-0.176598653,-0.003772701,0.287149429,-0.183007985,-0.085104689,0.417831868,0.204556346,1.155140877,-0.256542802,0.281503826,0.040650822,-0.094305485,0.281060904,0.008354407,0.154193819,-0.044180311,0.35826081
P01375,-0.145270184,0.199697912,0.113768153,-0.593350351,-0.540277481,0.280587822,-0.047594197,0.547079086,-0.37785995,0.410045147,-0.141161323,0.389536709,0.561810076,0.107818633,0.613847852,0.136811554,0.627319157,0.485637724,0.220222652,0.370550692,0.097097129,-0.216727942,-0.035886358,0.426589191,-0.281402797,0.914422333,0.535976529,-0.198008701,0.022957679,0.133060396,-0.129219308,0.362905502,0.128688052,-0.114954934,0.15967387,-0.092318431,0.647257149,0.308746725,-0.150931925,0.241597638,-0.959967971,0.488707483,0.914439678,0.71182543,0.376583278,0.100035921,-0.57941246,0.150481924,0.321015745,0.658011258,0.258070022,-0.551933229,0.298696846,0.286141932,0.864257693,0.044751801,0.10458865,-0.278808296,0.341801167,-0.321667135,0.351093262,-0.722155511,0.013249965,0.536986709
P31994,-0.150325269,0.646502078,0.393766075,-0.182390243,-0.495932102,0.129718602,0.143093392,1.337806225,0.475851715,1.160221934,-0.07232935,0.310570866,0.874668777,0.831717551,-0.192872152,0.541044414,0.631726205,-0.42972818,0.493861169,0.572868288,0.808956802,0.653796554,0.138297528,-0.249265149,-0.163759738,0.159518585,-0.398191124,-0.79048574,-1.231737733,-1.331240296,0.844343483,1.127724648,-0.579180837,0.16839242,-0.485779136,-0.306822896,0.466029435,0.947204471,-0.465915322,-0.045035012,-0.696104825,0.552393138,1.055637121,0.404133201,-0.301142395,-0.616036534,-0.724596679,-0.049576946,-0.013683707,0.328375459,-0.655713499,0.318364143,-0.012349797,0.082818024,0.061919451,-0.072583854,0.305038899,-0.29292348,-0.350393027,0.192262426,-0.332142353,-0.158550248,-0.078467198,0.082294866
P31995,0.133923188,0.329471767,-0.098831631,-0.390154183,-0.486165464,-0.049008574,0.069445342,1.245156169,0.01134883,0.849401295,-0.462763429,0.519975841,0.742095947,0.546004295,0.308953911,0.341273189,0.800854325,-0.474777579,0.390330315,0.745863914,0.311897039,0.810495615,-0.114571244,-0.274298459,0.434985578,-0.088881299,-0.521418929,-0.970413685,-1.26873064,-0.988706827,0.796679139,1.18443203,-0.750310004,0.249937445,-0.360393286,0.044453487,0.860865235,0.651452363,-0.475155324,0.07147935,-0.174687803,0.482531041,0.706469417,0.619389951,-0.557298243,-0.359662235,-1.384059191,-0.082664654,-0.205959693,0.373039663,-0.626588941,0.202195212,0.373480231,0.569142163,0.729799688,-0.133856475,0.502826095,-0.351115316,-0.301831841,0.363019913,-0.50479579,-0.200848088,0.209644318,0.705820858
P01374,0.119863249,0.447527617,0.258618474,-0.55869621,-0.354444385,-0.172366709,-0.23003757,0.599471688,0.256395102,0.885454059,-0.629790545,0.282903463,0.924670875,0.552750051,0.313864082,0.156180382,0.739668906,-0.706072092,0.006251497,0.587026894,0.338374197,0.519743979,-0.208373353,-0.115135245,0.363138169,-0.409249812,-0.037602741,-0.769485414,-0.866863072,-0.590272427,-0.000725804,0.431743801,-0.566995025,0.527987301,-0.626272738,-0.008048343,0.885003567,1.13813746,-0.00624756,-0.125005841,-0.792639554,0.569180906,1.054929256,0.599490404,-0.477942675,-0.191266418,-0.650971353,-0.066749424,-0.010979354,0.197234794,-0.150368139,-0.288579971,0.267218918,0.086164944,1.4680655,0.545006096,0.147119015,-0.074248917,-0.232684314,0.258570671,0.116311982,0.219682693,-0.094893359,0.502397716
DB00006,-0.167457238,-0.136246219,-0.671815515,-0.071996681,0.104640044,-0.541462481,0.237516999,0.723615408,0.396447659,0.655691385,0.016589956,-0.742454052,-0.393134803,-0.019195976,-0.83845371,0.428936958,0.309949458,-0.064625762,0.173334599,0.253174722,-1.172173262,-0.107181028,-0.341063529,-0.537865818,-0.264100432,-0.014233966,-0.47480765,0.813404202,-1.142998815,0.120423563,-0.392875761,0.094231874,0.324777663,0.009010774,0.94839108,-0.081320405,-0.378250718,0.094001353,-0.14056617,0.506209433,-0.261919022,0.045353491,0.598772407,0.553013682,-0.365239173,-0.475128829,-0.960495949,0.041259021,-1.352643251,0.758392751,-0.670253336,0.029198142,-1.393709421,-0.46868214,-0.429314822,-0.373280406,0.605155349,-0.753448009,-1.109402061,-1.09452641,-0.738370359,-0.038652364,0.161269754,0.521667838
DB00007,0.393957168,-0.083368041,-0.496584952,-0.347394109,-0.045654465,-0.283544183,0.346301854,1.065882087,-0.157368883,0.184878767,0.119127974,-0.463532537,-0.181205392,-0.337908775,-0.771912754,-0.314278394,0.213990062,-0.47742337,-0.282197386,-0.069443516,-1.182314873,-0.343522251,-0.674953878,-0.374381065,-0.132321715,0.333405465,-0.340146482,0.539456487,-1.313600183,-0.180295378,-0.418143004,0.196347922,0.251958668,-0.451778024,0.568957269,-0.316979766,-0.372564286,0.265202224,-0.122914858,0.50257194,-0.384361774,0.035916798,0.728531897,0.276619405,0.05559719,0.06639488,-1.013930202,-0.311000675,-0.648656487,0.491085589,-0.756484032,-0.225143656,-1.602722049,-0.865593433,-1.055482268,-0.855864048,0.486872166,-0.571982861,-1.149887562,-0.629203737,-0.621109486,0.209268257,-0.177627966,0.281538337
P30968,0.019988334,0.132859811,-0.563233495,-0.435526729,-0.546107948,-0.489404768,0.184144422,0.74974072,-0.230300099,0.732696772,-0.086827658,-0.620878041,-0.566703498,0.851033926,-0.720455408,-0.836346805,0.395403415,-0.105075933,-0.079740494,-0.371474862,-0.709240079,-0.282141834,-0.956971884,-0.307109624,0.604381859,0.051381316,0.116632499,-0.098682046,-0.515782475,-0.321685642,0.207526267,0.440050244,0.290196955,-0.599707365,0.015270715,-0.393022835,-0.473992199,0.247244462,0.073756121,0.527890265,0.197613984,0.509972334,0.240517735,0.875190198,-0.035876513,0.492235184,-0.960250676,-0.158131093,-0.95789808,0.561283052,-0.353847057,-0.171961993,-1.010064006,-0.515035033,-0.960828543,-0.279236138,0.823340535,-0.328415453,-0.936201036,-1.10582149,-0.141193375,0.013863811,-0.187823758,0.109207444
DB00008,0.89058882,-1.051079512,0.116975427,0.338318855,-0.301915824,0.8082515,-0.989962399,-0.096352093,-0.000643777,-0.359662592,0.129160598,0.540702045,0.130931705,0.206807047,0.599247694,0.333053559,-0.949350595,0.531361341,0.781566203,-0.156390831,0.193890274,-0.854386985,0.243914261,-1.468098521,-0.671701431,0.202795804,1.112017989,0.363088131,0.184694752,0.319145858,0.43154344,0.646475434,0.065688699,-1.679711342,-0.474117488,-0.524928808,0.092555746,0.051307194,-0.264633924,-0.067216173,-0.614072263,0.675708711,-0.400229514,-0.347431839,-0.039898448,-0.077400289,0.038561352,-0.120513305,-0.634256661,-1.003479004,-0.283923924,-0.224853694,-0.71301657,1.39894855,0.5447945,0.075708643,0.112329774,-0.188185439,-0.096831098,-0.912395418,0.453605533,-0.606457412,0.929487824,0.341355324
P48551,0.702086031,-1.12768805,-0.24288635,0.255312473,-0.932498276,0.810147822,-1.134044409,0.025499823,-0.062419441,-0.456480265,0.264339626,0.364701957,-0.875304222,0.469488591,0.895264626,-0.156236649,-0.711933196,1.09931004,0.970979214,-0.073567629,-0.125630796,-0.180509105,0.400840759,-2.004359961,-0.929240465,0.338344753,0.978978574,-0.232477441,-0.20878318,0.754485726,0.463043541,0.24341701,-0.165090799,-2.210355282,-0.515799582,-0.632720768,1.106399655,-0.290169835,-0.218433082,-0.034863021,-0.374734342,0.448728412,0.005965231,-0.912754178,0.214860424,0.152732208,0.271155715,-0.359875977,-0.192163751,-0.907785833,-0.679087996,0.438300103,-0.642922223,1.147962213,0.587547541,-0.576543868,0.419031113,0.124483496,-0.417518258,-0.927433014,0.132379547,-0.699408352,0.7474491,0.198878169
P17181,1.10732305,-1.055376649,-0.189947113,0.171650186,-0.229578644,0.831825495,-0.95493567,0.132594988,0.068379529,-0.57009542,0.365284175,0.676120281,-0.949129164,0.807410061,0.578311324,-0.042026173,-0.405172974,0.289559036,0.495238066,-0.170508668,0.171215668,-0.348352671,0.553967714,-1.891703606,-0.457194507,0.18135789,0.677568316,0.027997456,0.253836781,1.358680367,0.688419282,0.393058538,-0.486355364,-2.678745747,-0.613355875,0.315880746,0.108792104,-0.478753,-0.401994973,0.42169559,-1.193923473,0.40541935,-0.228677869,-0.997918308,0.124421045,0.00123341,-0.255900025,-0.061758619,-0.437792867,-0.760089576,-0.570083916,0.061888848,-0.779227376,1.747829795,0.851817191,-0.459646553,-0.07169307,-0.266001284,-0.171028897,-1.289174676,0.58924669,-0.243931174,1.271813869,0.623387873
DB00009,0.596720755,0.234896004,-0.144625708,0.965950906,0.173955128,-0.231640249,-0.186726987,0.409017831,-0.545275569,-0.184337541,0.439996094,-0.716632068,1.265816808,1.565280318,-0.010312902,-0.151837751,0.923779428,-0.602240145,-0.182814166,-0.316823632,0.122134641,1.087381363,0.602131724,0.140093088,0.012341979,-0.123714261,0.47859031,-0.004183319,-0.615609229,0.562569797,-0.098950677,0.402899325,0.432317883,0.029740529,0.420051515,0.53899622,0.327737927,-0.030823311,0.610491097,0.007191187,-0.772549391,0.115663916,-0.067665569,0.041777585,-0.234306917,-0.205829233,0.052722041,0.150920615,0.140842304,0.903786778,-0.458821625,1.124409676,0.846020639,1.088687301,0.762436807,-0.801546454,-0.479955763,0.572813928,0.894407332,0.296315461,-1.201459289,-0.822788656,-0.536466777,-0.216229632
P00747,0.708355308,0.375838071,0.041281827,0.855162442,-0.035315957,0.23493886,-0.506649435,-0.400811344,-0.80310905,-0.309430838,0.455037385,-0.643403172,1.275891781,1.080584884,-0.146684781,-0.432282507,0.659735799,-0.429468632,-0.006374053,-0.882706225,0.20995599,0.674656808,0.98212415,0.471374631,0.606120169,-0.184060425,0.678261399,0.400794476,-0.988032579,-0.096506365,0.20917733,0.280193865,0.409641325,0.481253028,0.478171676,0.555320203,-0.072361551,0.284256935,0.589390337,0.039837852,-0.950800419,0.348887533,0.106626265,-0.0223094,-0.526979804,0.088370517,0.711471498,-0.057262875,0.38720876,0.308740348,-0.668130696,0.499705464,0.815556407,0.584039569,0.877229571,-0.703892946,0.008540237,-0.239257008,0.447813183,0.104331531,-0.482798249,-0.79384011,-0.512131453,0.275547415
P02671,-0.081552923,-0.134713575,-0.162043393,1.078415275,0.093407363,0.011972231,-0.243935183,0.626572371,-0.303489685,-0.078522667,0.066145957,-0.757448912,0.605739295,0.831973016,0.573480666,-0.019070741,0.438024819,-0.716377497,-0.352782965,-0.174165219,0.601190388,0.703790963,0.178020984,0.414188266,-0.705685437,-0.393643975,0.590492308,0.58988446,-0.970583498,0.590030491,0.113297217,0.439792007,0.124825634,0.770263672,0.514924645,0.388562828,0.450705916,0.320447534,0.686615527,0.075016886,-0.205245778,-0.064304017,-0.192842945,-0.002202881,0.474530667,0.053707656,0.230845317,-0.293162912,-0.39832744,0.592108548,-0.029738644,-0.165728986,0.502614319,0.958718717,1.039529681,-0.527942419,-0.045686342,-0.507103205,0.730747461,0.210098878,-0.562040627,-0.244577467,-0.214577273,0.045529719
Q03405,0.176266313,-0.502677858,-0.47430113,0.997461796,-0.056448583,-0.522660613,-0.426951855,-0.06492494,-0.971865296,-0.298877031,0.309731454,-0.568641365,1.283061147,0.986601055,-0.526627183,0.235914215,0.91800797,-0.872833967,0.153240457,-0.552347958,-0.156149492,0.927227974,0.593206763,-0.035827596,-0.170221418,-0.049413782,0.949707091,-0.163707629,-0.689033628,-0.171714559,-0.244107246,0.551718891,0.792530596,-0.25339058,0.386729151,0.522342384,0.00954533,-0.211006016,0.60315913,-0.46106258,-0.939715803,0.109291539,-0.040407166,-0.264778256,-0.258434445,0.110222764,0.237046316,-0.004484465,-0.388641745,0.8113994,-0.13967365,0.476724088,1.228801131,0.664491475,0.281600118,-1.00558877,-0.461830437,0.030275762,0.461514562,-0.037514683,-0.721652031,-0.816267133,-0.902373672,0.013411183
P05121,0.43531844,0.000968212,-0.145403758,0.64914602,0.135662407,-0.417905957,-0.57231015,-0.069504544,-0.86157757,0.197666958,-0.433862001,-0.57850194,1.395340562,0.64161247,-0.378807127,0.331469327,1.009102345,-0.775389671,0.061005015,-0.154713407,-0.149633884,0.735842884,0.105131306,-0.093296975,0.110266708,-0.75592792,0.125422105,0.475466669,-1.145576239,0.33536908,-0.045034632,0.300262541,0.115761526,0.301622957,0.771914423,0.474669009,-0.05601405,-0.325470924,-0.077815726,0.080587275,-0.335935771,-0.176144645,-0.17084673,-0.099120162,0.065615408,0.098212942,0.448239058,0.453948557,-0.34389469,0.640512705,-0.275190324,0.096700691,0.829693139,0.958484471,0.151309133,-0.369807243,0.113365836,-0.487175882,0.535643339,0.087981239,-0.882580936,-0.594150126,-0.869401932,-0.140689969
DB00010,-0.537318408,0.204198658,0.038236544,0.072459996,0.034033842,-0.317738682,0.449147701,0.610427201,0.624109149,-0.001848773,-0.429892659,-1.156973243,-0.773129344,0.76201725,-0.424352407,-0.182750836,0.964739501,-0.042780902,1.041688442,0.27989462,-1.226426601,-1.593890429,0.299831361,-0.501515627,-0.508208215,0.088399932,-0.650054574,0.528835475,-0.777176678,0.46952939,0.314168394,0.23095499,-0.560843408,0.451670825,-0.166348845,-0.0643498,-0.397412002,-0.063333251,0.177556321,-0.535440505,0.442742556,0.204918206,1.352131248,-0.082207903,-0.27700454,-0.133263484,-0.085903287,0.485782713,-0.899999738,1.440947652,-0.714159429,0.641726553,-1.71211195,-0.240977541,-0.172420651,0.597015858,0.075425707,-0.530427098,-0.269011259,-0.485309243,0.170298085,-0.27929458,-0.164555892,0.515071154
Q02643,0.042260975,-0.279662251,0.145286962,-0.3085244,-0.460451454,-1.298265457,0.586397827,0.360170037,0.780120552,0.727102518,-0.099566139,-0.785568655,-1.01106739,0.005528171,-1.324379563,-0.155813158,0.164473683,-0.361487329,0.322262913,0.24980019,-0.814913869,-0.774521172,0.300024062,-1.54277432,-0.059230674,0.328881532,-0.661525071,0.146720499,-0.622342169,0.263973415,0.195933655,0.343773663,0.022452874,1.322937369,-0.124258757,0.120295428,-0.711004734,-0.105369508,-0.195705861,-0.638478696,0.452726603,-0.197060511,1.128719449,-0.006602889,-0.358794272,0.185759664,-0.540163696,0.909005284,-0.677371681,1.085379601,-0.264367908,0.288331628,-1.708312988,-0.514007986,-0.354773283,-0.004329765,0.496471554,-0.999012113,0.118634649,-0.814213693,0.154717311,-0.300739437,0.398172051,0.334799975
